Timestamp,FPS,Angle
1773392448.835,26.3,77.13
1773392448.875,25.0,76.48
1773392448.913,25.8,76.06
1773392448.953,25.5,77.33
1773392448.992,25.5,78.11
1773392449.042,20.0,78.88
1773392449.082,24.7,79.63
1773392449.123,24.7,79.39
1773392449.162,25.2,80.45
1773392449.202,25.3,80.88
1773392449.241,25.2,80.77
1773392449.304,15.9,82.39
1773392449.360,18.0,85.26
1773392449.400,24.9,91.59
1773392449.436,27.7,95.93
1773392449.484,20.7,100.36
1773392449.533,20.5,105.52
1773392449.575,23.8,107.34
1773392449.613,26.4,109.93
1773392449.650,26.9,108.10
1773392449.688,26.4,112.31
1773392449.726,26.7,115.46
1773392449.763,26.6,116.49
1773392449.802,25.6,118.26
1773392449.841,25.5,117.13
1773392449.891,20.2,116.86
1773392449.933,24.0,115.99
1773392449.984,19.7,116.18
1773392450.029,22.2,116.46
1773392450.071,23.5,116.25
1773392450.112,24.3,116.27
1773392450.160,20.8,116.32
1773392450.212,19.4,117.41
1773392450.264,19.0,116.93
1773392450.315,19.9,116.95
1773392450.356,24.1,112.42
1773392450.394,26.2,110.39
1773392450.433,25.9,105.43
1773392450.471,26.3,100.32
1773392450.510,25.7,99.94
1773392450.548,26.0,97.80
1773392450.587,26.2,94.54
1773392450.625,26.2,91.65
1773392450.663,26.2,89.40
1773392450.701,26.6,90.51
1773392450.740,25.3,88.83
1773392450.778,26.6,88.84
1773392450.839,16.3,87.53
1773392450.883,22.6,88.20
1773392450.925,24.1,89.21
1773392450.974,20.3,92.03
1773392451.016,23.8,92.37
1773392451.055,25.8,90.63
1773392451.093,26.1,90.41
1773392451.131,26.0,91.51
1773392451.171,25.4,91.87
1773392451.233,16.2,91.83
1773392451.282,20.2,90.15
1773392451.334,19.3,90.80
1773392451.374,24.9,89.34
1773392451.412,26.6,89.99
1773392451.449,26.8,89.13
1773392451.487,26.2,91.13
1773392451.536,20.6,91.20
1773392451.588,19.2,89.82
1773392451.638,20.0,89.70
1773392451.689,19.5,89.80
1773392451.738,20.3,89.22
1773392451.787,20.6,89.23
1773392451.828,24.2,89.54
1773392451.879,19.7,91.03
1773392451.929,19.9,90.40
1773392451.979,20.2,92.31
1773392452.046,14.8,91.85
1773392452.086,24.8,91.03
1773392452.126,25.6,91.83
1773392452.166,24.9,92.85
1773392452.206,24.7,93.26
1773392452.244,26.1,93.35
1773392452.308,15.8,93.29
1773392452.360,19.1,92.71
1773392452.404,22.7,92.98
1773392452.446,24.1,93.59
1773392452.489,23.0,94.06
1773392452.530,24.1,93.46
1773392452.572,23.9,92.71
1773392452.614,24.2,91.70
1773392452.666,18.9,92.53
1773392452.708,24.3,92.31
1773392452.748,24.7,91.50
1773392452.787,25.8,90.50
1773392452.829,23.8,90.81
1773392452.881,19.2,92.99
1773392452.936,18.2,91.71
1773392452.986,20.0,91.09
1773392453.038,19.0,91.14
1773392453.101,16.0,89.75
1773392453.154,19.0,90.84
1773392453.206,19.0,91.03
1773392453.250,22.8,90.96
1773392453.300,20.0,91.84
1773392453.354,18.4,93.05
1773392453.400,21.9,92.10
1773392453.443,23.0,92.01
1773392453.495,19.2,91.45
1773392453.542,21.5,92.57
1773392453.582,25.1,0.00
1773392453.620,26.2,92.63
1773392453.659,25.5,93.35
1773392453.699,25.3,92.54
1773392453.739,25.0,93.48
1773392453.780,24.0,93.22
1773392453.820,25.5,93.59
1773392453.860,24.8,92.33
1773392453.910,19.9,94.07
1773392453.953,23.2,93.24
1773392454.004,19.6,93.50
1773392454.058,18.7,92.75
1773392454.102,22.9,93.53
1773392454.142,25.0,93.77
1773392454.181,25.1,93.92
1773392454.224,23.6,93.63
1773392454.264,25.2,92.36
1773392454.303,25.3,94.34
1773392454.353,19.9,93.17
1773392454.396,23.6,93.37
1773392454.438,23.8,93.56
1773392454.491,18.9,94.55
1773392454.535,22.6,94.03
1773392454.579,22.5,94.04
1773392454.629,20.0,94.38
1773392454.681,19.3,95.75
1773392454.724,23.6,95.39
1773392454.764,24.8,94.56
1773392454.814,20.0,95.81
1773392454.865,19.7,94.98
1773392454.917,19.2,94.68
1773392454.968,19.4,94.68
1773392455.021,19.0,93.54
1773392455.076,18.4,93.95
1773392455.134,17.0,94.53
1773392455.177,23.6,93.63
1773392455.213,27.2,94.32
1773392455.252,25.9,93.82
1773392455.290,26.6,95.52
1773392455.327,27.0,94.43
1773392455.365,26.3,94.42
1773392455.402,26.9,94.98
1773392455.440,26.0,95.22
1773392455.492,19.4,95.47
1773392455.535,22.9,95.39
1773392455.584,20.5,95.00
1773392455.625,24.2,94.59
1773392455.667,24.2,94.83
1773392455.719,19.2,94.98
1773392455.761,23.4,94.84
1773392455.801,25.3,95.82
1773392455.841,24.9,95.38
1773392455.882,24.3,95.01
1773392455.928,21.9,95.55
1773392455.969,24.2,94.98
1773392456.013,23.1,95.35
1773392456.055,23.8,95.13
1773392456.101,21.8,95.28
1773392456.155,18.4,94.96
1773392456.199,22.8,0.00
1773392456.238,25.4,94.86
1773392456.289,19.6,94.92
1773392456.331,23.8,95.16
1773392456.383,19.3,94.98
1773392456.427,22.9,0.00
1773392456.470,23.0,94.60
1773392456.521,19.5,93.62
1773392456.566,22.3,94.24
1773392456.616,19.8,93.47
1773392456.661,22.4,94.88
1773392456.707,22.0,94.77
1773392456.763,17.6,93.77
1773392456.816,19.0,95.26
1773392456.858,23.7,95.30
1773392456.907,20.7,94.74
1773392456.960,18.7,95.68
1773392457.013,18.9,94.92
1773392457.058,22.4,94.32
1773392457.097,25.3,95.26
1773392457.138,24.4,94.07
1773392457.178,25.4,95.13
1773392457.218,25.1,95.44
1773392457.258,24.6,95.29
1773392457.301,23.6,94.77
1773392457.339,26.0,93.92
1773392457.377,26.2,95.37
1773392457.428,19.7,94.75
1773392457.476,20.9,93.70
1773392457.529,19.0,93.44
1773392457.581,19.1,95.04
1773392457.622,24.7,95.72
1773392457.661,25.4,96.63
1773392457.701,25.3,95.32
1773392457.741,24.5,93.55
1773392457.782,24.4,94.39
1773392457.825,23.2,93.59
1773392457.865,25.2,91.51
1773392457.907,23.6,90.61
1773392457.950,23.6,91.05
1773392457.993,23.2,91.28
1773392458.033,24.9,90.26
1773392458.075,24.0,89.75
1773392458.116,24.1,90.23
1773392458.157,24.4,88.40
1773392458.199,23.7,89.07
1773392458.241,23.9,89.97
1773392458.282,24.6,91.14
1773392458.323,24.2,89.85
1773392458.362,25.9,90.77
1773392458.400,25.9,89.90
1773392458.440,25.2,90.40
1773392458.482,23.8,89.49
1773392458.524,23.9,88.95
1773392458.564,24.7,90.30
1773392458.603,25.6,91.01
1773392458.643,25.0,90.23
1773392458.685,24.0,90.28
1773392458.726,24.5,90.15
1773392458.764,26.6,89.27
1773392458.803,25.1,90.32
1773392458.843,25.3,88.88
1773392458.883,24.7,90.64
1773392458.928,22.3,90.56
1773392458.977,20.3,90.61
1773392459.029,19.3,91.29
1773392459.081,19.2,91.41
1773392459.122,24.4,90.76
1773392459.160,26.3,91.21
1773392459.199,25.7,91.66
1773392459.237,26.0,92.21
1773392459.277,25.2,91.12
1773392459.317,24.8,92.11
1773392459.353,27.7,92.73
1773392459.390,27.2,91.75
1773392459.429,25.7,92.27
1773392459.467,26.3,91.89
1773392459.505,26.0,92.09
1773392459.558,18.9,91.27
1773392459.599,24.4,90.67
1773392459.638,26.1,90.33
1773392459.676,26.1,91.36
1773392459.716,25.0,91.66
1773392459.756,25.2,91.58
1773392459.794,26.3,92.20
1773392459.831,26.6,91.35
1773392459.869,26.1,91.78
1773392459.907,26.9,91.76
1773392459.941,28.7,90.87
1773392459.978,27.4,92.00
1773392460.015,27.0,91.24
1773392460.055,25.3,90.93
1773392460.103,20.7,90.86
1773392460.152,20.5,90.42
1773392460.201,20.4,92.79
1773392460.250,20.4,91.38
1773392460.302,19.1,92.65
1773392460.352,20.3,92.25
1773392460.415,15.8,92.72
1773392460.465,20.0,93.05
1773392460.516,19.7,92.55
1773392460.567,19.7,93.33
1773392460.608,24.0,93.67
1773392460.648,25.6,92.80
1773392460.698,19.8,93.31
1773392460.740,24.0,93.73
1773392460.781,24.0,94.29
1773392460.822,24.5,93.22
1773392460.883,16.4,94.34
1773392460.929,21.7,93.76
1773392460.971,23.8,94.46
1773392461.020,20.3,94.03
1773392461.071,19.7,94.07
1773392461.122,19.8,93.71
1773392461.171,20.2,93.61
1773392461.224,19.1,93.01
1773392461.274,20.0,92.03
1773392461.316,23.5,93.66
1773392461.364,20.7,92.75
1773392461.406,24.1,93.33
1773392461.444,26.2,93.28
1773392461.494,19.8,92.46
1773392461.545,19.8,92.11
1773392461.594,20.2,92.32
1773392461.637,23.5,91.91
1773392461.687,19.8,92.47
1773392461.730,23.5,92.77
1773392461.767,27.1,91.89
1773392461.807,24.8,92.38
1773392461.869,16.2,92.67
1773392461.907,26.2,93.12
1773392461.946,26.0,93.10
1773392461.996,19.8,92.79
1773392462.050,18.7,92.48
1773392462.094,22.7,92.83
1773392462.144,19.9,92.01
1773392462.198,18.8,92.45
1773392462.242,22.7,92.94
1773392462.286,22.3,93.06
1773392462.329,23.2,92.31
1773392462.369,25.3,91.83
1773392462.410,24.5,92.89
1773392462.450,24.9,91.96
1773392462.491,24.3,92.45
1773392462.533,23.7,92.34
1773392462.583,20.0,92.63
1773392462.636,19.0,92.79
1773392462.688,19.1,91.80
1773392462.731,23.5,92.10
1773392462.770,25.7,92.47
1773392462.805,28.5,91.87
1773392462.842,27.2,91.67
1773392462.890,20.6,91.60
1773392462.932,23.8,91.01
1773392462.980,21.0,90.98
1773392463.031,19.5,90.12
1773392463.084,18.9,92.61
1773392463.128,22.9,92.38
1773392463.168,24.9,90.71
1773392463.208,24.6,91.04
1773392463.259,19.7,90.41
1773392463.304,22.5,91.02
1773392463.347,23.3,89.95
1773392463.390,23.0,90.12
1773392463.433,23.5,89.79
1773392463.471,26.0,90.31
1773392463.519,20.9,91.69
1773392463.570,19.6,89.60
1773392463.624,18.6,89.86
1773392463.676,19.1,89.87
1773392463.720,22.8,90.42
1773392463.758,26.4,90.33
1773392463.799,24.6,91.27
1773392463.836,26.4,90.48
1773392463.874,26.6,89.62
1773392463.911,26.7,89.95
1773392463.950,25.7,89.75
1773392463.989,25.7,89.47
1773392464.034,22.3,89.78
1773392464.086,19.5,90.75
1773392464.137,19.3,90.09
1773392464.189,19.6,90.66
1773392464.230,24.3,90.43
1773392464.269,25.5,90.05
1773392464.320,19.7,90.88
1773392464.361,24.0,91.20
1773392464.401,25.4,90.83
1773392464.439,26.2,91.54
1773392464.476,26.5,91.23
1773392464.528,19.5,90.92
1773392464.573,21.9,91.69
1773392464.614,24.6,92.66
1773392464.665,19.6,91.80
1773392464.710,22.5,91.74
1773392464.748,26.2,92.35
1773392464.798,19.9,91.97
1773392464.842,22.8,91.49
1773392464.892,20.0,91.32
1773392464.937,22.4,91.99
1773392464.980,23.2,90.82
1773392465.032,18.9,92.73
1773392465.085,18.9,93.13
1773392465.128,23.3,92.82
1773392465.168,25.4,91.64
1773392465.220,19.1,91.82
1773392465.267,21.2,91.45
1773392465.317,20.1,92.74
1773392465.388,14.1,91.61
1773392465.435,21.3,91.06
1773392465.477,24.1,91.76
1773392465.529,19.0,90.63
1773392465.573,22.7,91.75
1773392465.615,23.9,91.67
1773392465.658,23.5,91.04
1773392465.701,22.9,91.59
1773392465.742,24.6,91.07
1773392465.785,23.2,91.26
1773392465.827,23.7,90.58
1773392465.870,23.4,90.17
1773392465.920,20.1,92.16
1773392465.972,19.1,91.65
1773392466.026,18.4,90.25
1773392466.078,19.3,92.00
1773392466.124,22.1,92.62
1773392466.166,23.3,92.48
1773392466.209,23.2,92.49
1773392466.252,23.6,92.45
1773392466.297,22.2,92.64
1773392466.339,23.5,92.92
1773392466.381,23.9,93.27
1773392466.425,22.7,93.30
1773392466.467,23.8,93.40
1773392466.509,23.8,93.64
1773392466.553,23.0,93.64
1773392466.605,19.1,92.79
1773392466.658,18.8,93.78
1773392466.711,19.2,93.84
1773392466.755,22.6,93.00
1773392466.797,23.9,92.40
1773392466.846,20.3,92.20
1773392466.893,21.0,92.84
1773392466.937,23.1,92.51
1773392466.979,23.6,92.73
1773392467.027,20.9,93.51
1773392467.071,22.9,93.04
1773392467.111,24.9,92.94
1773392467.151,25.0,92.46
1773392467.191,24.8,92.93
1773392467.232,24.4,93.06
1773392467.272,24.8,92.91
1773392467.316,22.9,92.18
1773392467.354,25.9,92.64
1773392467.396,24.3,92.66
1773392467.445,20.1,92.49
1773392467.489,22.7,91.98
1773392467.529,25.5,91.34
1773392467.567,26.3,92.46
1773392467.605,26.1,91.60
1773392467.657,19.1,91.46
1773392467.698,24.7,91.08
1773392467.736,26.1,91.88
1773392467.776,25.3,89.90
1773392467.815,25.5,90.75
1773392467.855,24.7,91.33
1773392467.896,24.9,91.00
1773392467.936,24.7,89.19
1773392467.978,24.0,90.82
1773392468.018,24.8,91.13
1773392468.058,25.1,90.29
1773392468.097,25.4,90.13
1773392468.140,23.3,89.49
1773392468.190,19.9,90.47
1773392468.235,22.3,88.95
1773392468.274,25.5,89.50
1773392468.315,24.4,90.81
1773392468.355,25.4,90.41
1773392468.392,26.6,90.46
1773392468.431,25.6,88.76
1773392468.471,25.4,88.74
1773392468.520,20.3,90.51
1773392468.562,23.9,90.64
1773392468.602,25.2,89.53
1773392468.640,26.0,89.90
1773392468.678,26.4,89.77
1773392468.717,25.4,90.58
1773392468.755,26.3,90.34
1773392468.795,24.9,91.08
1773392468.835,25.5,90.24
1773392468.874,25.5,90.85
1773392468.913,25.6,90.30
1773392468.955,23.7,91.50
1773392468.994,25.8,91.67
1773392469.032,26.2,92.72
1773392469.071,25.9,91.04
1773392469.109,25.9,91.53
1773392469.148,26.1,91.92
1773392469.186,25.9,91.51
1773392469.226,25.4,91.23
1773392469.266,25.2,92.37
1773392469.312,21.5,91.49
1773392469.367,18.1,91.37
1773392469.420,18.9,91.96
1773392469.467,21.5,92.70
1773392469.520,18.9,91.42
1773392469.567,21.4,91.87
1773392469.630,15.7,92.40
1773392469.679,20.5,90.67
1773392469.722,23.5,91.08
1773392469.765,23.0,92.69
1773392469.810,22.4,91.64
1773392469.850,24.9,91.63
1773392469.892,23.7,91.34
1773392469.934,24.0,91.67
1773392469.985,19.4,91.92
1773392470.045,16.6,91.87
1773392470.088,23.5,91.59
1773392470.141,18.8,92.52
1773392470.192,19.6,92.63
1773392470.248,18.0,92.20
1773392470.301,18.9,92.03
1773392470.348,21.2,91.69
1773392470.400,19.2,91.63
1773392470.443,23.1,92.33
1773392470.491,20.8,92.47
1773392470.534,23.2,91.87
1773392470.574,25.5,95.09
1773392470.615,24.5,97.51
1773392470.656,24.3,98.95
1773392470.699,22.9,100.30
1773392470.740,24.4,103.72
1773392470.783,23.5,109.10
1773392470.823,24.8,112.93
1773392470.864,24.3,117.29
1773392470.906,24.1,118.97
1773392470.948,23.5,125.32
1773392470.989,24.8,127.07
1773392471.028,25.7,131.84
1773392471.065,26.5,133.90
1773392471.105,25.6,140.66
1773392471.147,23.6,145.78
1773392471.188,24.5,150.82
1773392471.227,25.7,154.21
1773392471.278,19.5,156.02
1773392471.329,19.6,159.05
1773392471.373,22.6,161.30
1773392471.412,25.6,164.89
1773392471.452,25.1,165.53
1773392471.503,19.6,166.55
1773392471.547,22.6,167.01
1773392471.599,19.5,167.39
1773392471.650,19.6,169.05
1773392471.702,19.2,170.34
1773392471.749,21.4,171.56
1773392471.800,19.6,172.95
1773392471.846,21.7,174.93
1773392471.889,22.9,174.87
1773392471.934,22.6,175.89
1773392471.975,24.3,176.84
1773392472.016,24.3,176.69
1773392472.059,23.2,176.51
1773392472.098,25.8,176.47
1773392472.146,20.8,176.74
1773392472.199,19.0,175.76
1773392472.251,19.2,175.77
1773392472.310,16.9,175.44
1773392472.363,18.8,173.04
1773392472.415,19.3,171.36
1773392472.457,23.9,171.00
1773392472.498,24.1,169.26
1773392472.547,20.5,168.38
1773392472.591,23.0,168.60
1773392472.630,25.6,166.85
1773392472.669,25.2,166.34
1773392472.708,26.2,163.89
1773392472.748,24.5,162.76
1773392472.788,25.4,160.21
1773392472.838,20.0,159.28
1773392472.890,19.1,152.42
1773392472.931,24.1,148.03
1773392472.973,23.9,141.29
1773392473.013,25.0,135.24
1773392473.052,25.6,125.85
1773392473.091,25.8,122.27
1773392473.141,20.0,116.66
1773392473.193,19.3,108.57
1773392473.242,20.2,102.37
1773392473.292,20.0,91.06
1773392473.342,20.1,87.31
1773392473.387,22.1,77.00
1773392473.428,24.5,76.71
1773392473.466,26.1,74.56
1773392473.506,25.6,75.80
1773392473.545,25.7,72.67
1773392473.583,25.9,71.45
1773392473.622,26.0,68.27
1773392473.660,26.2,67.56
1773392473.700,25.1,68.24
1773392473.740,24.9,69.52
1773392473.781,24.5,71.40
1773392473.820,25.2,71.68
1773392473.862,24.1,72.77
1773392473.911,20.2,71.76
1773392473.964,19.1,73.20
1773392474.016,19.1,73.81
1773392474.069,19.1,75.46
1773392474.120,19.4,74.87
1773392474.175,18.4,74.99
1773392474.226,19.4,75.14
1773392474.279,19.0,75.15
1773392474.321,23.7,82.42
1773392474.362,24.3,87.13
1773392474.403,24.7,88.58
1773392474.445,23.4,95.09
1773392474.483,27.0,98.73
1773392474.522,25.5,101.73
1773392474.573,19.5,107.06
1773392474.622,20.4,115.60
1773392474.677,18.1,120.13
1773392474.731,18.5,128.02
1773392474.785,18.6,132.50
1773392474.838,18.9,142.37
1773392474.881,23.2,146.36
1773392474.922,24.4,154.50
1773392474.963,24.0,156.35
1773392475.006,23.6,158.00
1773392475.056,19.9,161.90
1773392475.101,22.5,162.76
1773392475.141,24.5,164.13
1773392475.185,22.8,166.02
1773392475.226,24.4,166.87
1773392475.267,24.7,167.60
1773392475.307,25.1,167.97
1773392475.345,26.1,170.18
1773392475.384,25.8,170.88
1773392475.423,25.7,172.04
1773392475.461,26.1,171.44
1773392475.502,24.2,173.14
1773392475.545,23.5,173.52
1773392475.587,23.6,174.73
1773392475.628,24.4,174.96
1773392475.672,22.9,175.61
1773392475.713,24.3,175.17
1773392475.763,20.1,175.59
1773392475.806,23.4,175.03
1773392475.849,23.1,174.29
1773392475.903,18.6,174.14
1773392475.955,19.3,172.80
1773392476.007,19.2,171.18
1773392476.061,18.4,171.30
1773392476.114,18.8,170.31
1773392476.167,18.9,169.76
1773392476.220,19.1,169.11
1773392476.262,23.7,167.90
1773392476.303,24.6,167.08
1773392476.344,24.0,165.55
1773392476.385,24.7,161.24
1773392476.427,23.7,160.24
1773392476.468,24.3,156.42
1773392476.509,24.3,152.00
1773392476.551,24.2,141.53
1773392476.591,24.8,135.85
1773392476.644,18.9,131.05
1773392476.688,22.9,120.32
1773392476.730,23.7,115.12
1773392476.772,23.9,109.70
1773392476.812,24.6,100.12
1773392476.853,24.2,96.17
1773392476.896,23.5,91.96
1773392476.946,20.0,86.88
1773392477.004,17.4,81.77
1773392477.045,23.9,80.14
1773392477.088,23.2,79.68
1773392477.131,23.3,77.38
1773392477.186,18.3,75.82
1773392477.234,21.0,72.61
1773392477.285,19.4,73.41
1773392477.343,17.4,76.82
1773392477.387,22.7,77.29
1773392477.437,20.1,77.31
1773392477.482,22.0,79.62
1773392477.535,19.0,80.02
1773392477.586,19.6,80.62
1773392477.632,21.7,84.18
1773392477.673,24.1,88.55
1773392477.714,24.6,94.78
1773392477.754,25.0,103.81
1773392477.793,25.6,110.46
1773392477.844,19.7,114.00
1773392477.887,22.9,122.44
1773392477.927,25.2,123.90
1773392477.976,20.4,129.86
1773392478.018,23.6,138.75
1773392478.057,25.7,142.63
1773392478.106,20.7,148.04
1773392478.152,21.5,151.33
1773392478.200,20.7,158.54
1773392478.245,22.6,160.94
1773392478.284,25.3,165.90
1773392478.325,24.6,166.98
1773392478.365,25.2,168.37
1773392478.404,25.6,169.59
1773392478.441,26.6,170.34
1773392478.479,26.4,170.82
1773392478.528,20.6,170.78
1773392478.570,23.6,171.26
1773392478.618,20.9,171.69
1773392478.662,23.0,172.79
1773392478.702,24.5,173.84
1773392478.753,19.8,175.10
1773392478.795,24.0,174.92
1773392478.845,19.8,174.70
1773392478.893,20.8,174.79
1773392478.949,18.0,174.78
1773392478.994,22.0,174.31
1773392479.044,19.9,174.23
1773392479.094,20.0,173.69
1773392479.147,19.0,173.79
1773392479.195,20.9,172.23
1773392479.241,21.6,172.26
1773392479.282,24.1,170.83
1773392479.333,19.7,170.29
1773392479.386,19.0,170.52
1773392479.430,22.9,169.53
1773392479.470,25.0,168.34
1773392479.510,24.5,166.82
1773392479.550,25.1,163.63
1773392479.590,24.9,160.81
1773392479.631,24.5,158.35
1773392479.674,23.6,156.57
1773392479.714,24.5,152.31
1773392479.755,24.8,141.74
1773392479.806,19.5,138.05
1773392479.851,22.3,127.83
1773392479.892,24.1,125.08
1773392479.934,24.3,118.33
1773392479.973,25.2,112.38
1773392480.015,24.0,101.11
1773392480.064,20.3,99.15
1773392480.106,23.7,93.27
1773392480.156,20.1,85.79
1773392480.208,19.3,81.29
1773392480.261,18.9,77.47
1773392480.312,19.4,74.38
1773392480.352,25.0,68.11
1773392480.390,26.7,66.37
1773392480.428,26.2,64.89
1773392480.466,26.1,64.68
1773392480.505,26.1,64.62
1773392480.544,25.6,65.92
1773392480.583,25.6,68.50
1773392480.621,26.0,69.66
1773392480.659,26.3,71.12
1773392480.697,26.4,74.41
1773392480.735,26.3,75.26
1773392480.774,25.5,78.83
1773392480.812,26.2,82.27
1773392480.855,23.5,83.44
1773392480.898,23.2,85.44
1773392480.939,24.6,92.86
1773392480.984,21.9,101.12
1773392481.027,23.7,103.80
1773392481.066,25.5,110.71
1773392481.129,15.9,116.05
1773392481.174,22.0,127.11
1773392481.224,20.1,135.65
1773392481.277,18.9,138.49
1773392481.329,19.1,148.72
1773392481.374,22.3,154.08
1773392481.414,24.9,159.57
1773392481.454,25.1,161.84
1773392481.494,25.2,163.37
1773392481.538,22.5,164.78
1773392481.588,19.9,166.89
1773392481.641,18.9,169.12
1773392481.694,18.9,169.93
1773392481.739,22.0,170.88
1773392481.783,22.9,171.79
1773392481.823,25.2,172.51
1773392481.862,25.2,172.01
1773392481.903,24.5,172.43
1773392481.956,18.9,173.61
1773392482.008,19.2,174.47
1773392482.061,18.8,174.32
1773392482.114,19.0,173.97
1773392482.166,19.3,173.62
1773392482.219,18.8,173.50
1773392482.265,21.7,172.89
1773392482.308,23.1,172.64
1773392482.355,21.6,172.37
1773392482.401,21.8,172.58
1773392482.444,23.2,171.46
1773392482.485,24.2,170.69
1773392482.539,18.6,171.27
1773392482.580,24.4,170.68
1773392482.622,23.8,170.43
1773392482.666,22.8,170.51
1773392482.708,23.7,169.77
1773392482.758,19.9,167.90
1773392482.803,22.2,167.09
1773392482.842,25.5,165.18
1773392482.882,25.1,163.01
1773392482.923,24.4,159.67
1773392482.977,18.5,156.40
1773392483.022,22.3,148.95
1773392483.063,24.1,144.24
1773392483.103,25.0,139.89
1773392483.142,25.8,136.71
1773392483.181,25.3,132.31
1773392483.222,24.4,124.18
1773392483.262,25.3,122.19
1773392483.302,24.9,116.08
1773392483.341,25.5,112.45
1773392483.379,26.5,108.18
1773392483.418,25.8,104.23
1773392483.456,25.9,98.40
1773392483.506,20.0,92.34
1773392483.549,23.3,84.21
1773392483.598,20.4,82.15
1773392483.650,19.4,80.21
1773392483.700,19.9,77.12
1773392483.752,19.3,76.11
1773392483.803,19.6,75.79
1773392483.857,18.5,75.63
1773392483.907,19.8,76.18
1773392483.952,22.3,76.68
1773392483.992,25.0,76.50
1773392484.033,24.6,75.81
1773392484.081,20.8,76.42
1773392484.123,24.0,77.83
1773392484.165,23.6,77.66
1773392484.220,18.2,78.49
1773392484.273,18.9,81.30
1773392484.327,18.6,86.47
1773392484.380,18.6,97.36
1773392484.428,20.8,103.25
1773392484.472,22.7,108.41
1773392484.512,25.4,112.42
1773392484.550,26.1,120.16
1773392484.587,27.1,123.83
1773392484.625,26.3,126.15
1773392484.672,21.2,131.03
1773392484.710,26.1,136.41
1773392484.745,28.6,138.19
1773392484.782,27.3,142.33
1773392484.818,27.6,144.88
1773392484.855,27.1,149.02
1773392484.893,26.2,151.11
1773392484.931,26.6,153.58
1773392484.979,21.1,157.49
1773392485.029,20.0,161.68
1773392485.070,24.0,162.55
1773392485.108,26.3,162.78
1773392485.148,25.0,164.75
1773392485.197,20.6,166.64
1773392485.238,24.3,167.61
1773392485.288,20.1,168.41
1773392485.331,23.0,170.14
1773392485.372,24.5,170.23
1773392485.412,25.2,170.65
1773392485.451,25.2,170.78
