Timestamp,FPS,Angle
1773392573.661,13.3,96.63
1773392573.733,13.8,97.14
1773392573.805,14.1,96.96
1773392573.876,14.0,97.00
1773392573.948,13.9,97.14
1773392574.022,13.5,96.88
1773392574.094,13.9,97.43
1773392574.166,13.8,97.73
1773392574.245,12.7,97.71
1773392574.351,9.5,97.16
1773392574.460,9.1,97.46
1773392574.533,13.8,96.59
1773392574.604,14.0,97.46
1773392574.680,13.2,94.79
1773392574.756,13.2,94.12
1773392574.830,13.6,92.86
1773392574.904,13.5,91.90
1773392574.989,11.7,90.81
1773392575.066,13.0,90.71
1773392575.183,8.6,89.82
1773392575.260,13.0,89.73
1773392575.334,13.5,89.57
1773392575.407,13.6,89.61
1773392575.506,10.1,89.74
1773392575.580,13.6,89.29
1773392575.653,13.7,89.89
1773392575.727,13.5,88.59
1773392575.800,13.6,90.09
1773392575.875,13.5,89.72
1773392575.962,11.4,90.22
1773392576.048,11.7,90.94
1773392576.123,13.2,90.83
1773392576.207,12.0,90.42
1773392576.293,11.7,90.52
1773392576.369,13.0,90.48
1773392576.469,10.0,91.32
1773392576.544,13.3,91.56
1773392576.621,13.0,90.77
1773392576.695,13.7,90.48
1773392576.769,13.4,89.47
1773392576.869,10.0,89.17
1773392576.944,13.5,89.82
1773392577.046,9.7,89.08
1773392577.119,13.8,89.96
1773392577.203,11.9,89.83
1773392577.278,13.3,88.69
1773392577.349,14.1,89.64
1773392577.427,12.7,89.37
1773392577.513,11.7,89.56
1773392577.597,11.9,90.47
1773392577.673,13.2,87.96
1773392577.758,11.7,87.89
1773392577.836,12.8,88.81
1773392577.911,13.4,88.25
1773392577.996,11.8,88.55
1773392578.073,13.0,88.74
1773392578.151,12.8,87.94
1773392578.225,13.4,88.54
1773392578.300,13.3,88.96
1773392578.375,13.3,89.51
1773392578.451,13.3,88.67
1773392578.527,13.1,88.53
1773392578.602,13.3,89.24
1773392578.678,13.2,89.05
1773392578.754,13.1,88.98
1773392578.828,13.5,88.69
1773392578.902,13.5,88.89
1773392579.002,10.0,88.45
1773392579.075,13.8,89.34
1773392579.149,13.5,88.98
1773392579.224,13.2,88.82
1773392579.301,13.1,89.66
1773392579.375,13.4,89.66
1773392579.452,13.0,89.73
1773392579.528,13.2,89.99
1773392579.603,13.2,89.74
1773392579.678,13.4,89.08
1773392579.754,13.1,89.05
1773392579.830,13.2,89.24
1773392579.906,13.1,88.80
1773392579.981,13.4,90.60
1773392580.058,13.0,89.48
1773392580.159,9.9,88.11
1773392580.232,13.7,86.47
1773392580.308,13.2,84.58
1773392580.384,13.2,86.85
1773392580.459,13.3,87.29
1773392580.533,13.6,88.56
1773392580.606,13.6,87.98
1773392580.678,14.0,87.55
1773392580.752,13.4,89.19
1773392580.825,13.6,87.87
1773392580.914,11.3,87.24
1773392580.999,11.9,88.59
1773392581.077,12.7,87.25
1773392581.154,13.1,87.45
1773392581.239,11.7,87.71
1773392581.325,11.6,89.43
1773392581.401,13.2,91.06
1773392581.474,13.7,89.36
1773392581.559,11.7,89.24
1773392581.646,11.5,88.22
1773392581.725,12.7,89.21
1773392581.856,7.6,89.23
1773392581.955,10.1,88.99
1773392582.042,11.5,88.10
1773392582.119,12.9,88.01
1773392582.196,13.1,88.57
1773392582.271,13.4,88.77
1773392582.346,13.3,88.74
1773392582.424,12.8,89.28
1773392582.508,11.8,89.13
1773392582.586,13.0,88.95
1773392582.657,14.1,89.49
1773392582.748,11.0,88.73
1773392582.835,11.5,89.17
1773392582.913,12.8,88.33
1773392582.991,12.7,87.85
1773392583.069,12.9,88.25
1773392583.148,12.7,88.65
1773392583.227,12.7,88.90
1773392583.324,10.3,88.29
1773392583.404,12.6,88.99
1773392583.482,12.8,88.56
1773392583.559,13.0,89.36
1773392583.644,11.7,88.55
1773392583.724,12.5,88.56
1773392583.801,13.0,88.70
1773392583.879,12.9,89.40
1773392583.956,12.9,89.10
1773392584.032,13.2,87.96
1773392584.107,13.4,88.43
1773392584.182,13.2,88.93
1773392584.259,13.1,88.93
1773392584.334,13.3,89.14
1773392584.409,13.4,88.42
1773392584.482,13.7,88.71
1773392584.557,13.3,88.25
1773392584.634,12.9,89.65
1773392584.714,12.6,87.52
1773392584.827,8.8,89.02
1773392584.904,13.0,88.06
1773392584.982,12.9,87.87
1773392585.060,12.8,87.36
1773392585.138,12.7,87.21
1773392585.218,12.6,88.66
1773392585.297,12.7,87.13
1773392585.376,12.6,87.34
1773392585.454,12.7,87.68
1773392585.533,12.7,88.21
1773392585.607,13.6,87.37
1773392585.693,11.7,87.27
1773392585.771,12.8,88.28
1773392585.846,13.3,87.76
1773392585.930,11.9,88.23
1773392586.017,11.5,87.55
1773392586.097,12.6,87.96
1773392586.174,13.0,88.19
1773392586.249,13.2,88.95
1773392586.325,13.1,87.87
1773392586.402,13.1,89.12
1773392586.478,13.1,87.80
1773392586.555,13.1,89.15
1773392586.630,13.3,88.15
1773392586.705,13.4,88.35
1773392586.781,13.1,89.11
1773392586.857,13.2,89.41
1773392586.941,11.9,88.72
1773392587.023,12.1,88.44
1773392587.110,11.5,89.74
1773392587.196,11.6,90.06
1773392587.283,11.6,89.83
1773392587.364,12.4,90.02
1773392587.445,12.3,89.02
1773392587.532,11.5,89.54
1773392587.619,11.5,89.25
1773392587.705,11.6,90.18
1773392587.793,11.4,91.35
1773392587.882,11.2,97.48
1773392587.971,11.2,107.96
1773392588.060,11.2,113.59
1773392588.141,12.3,123.83
1773392588.219,12.8,129.53
1773392588.298,12.7,136.06
1773392588.376,12.8,142.34
1773392588.467,11.0,147.91
1773392588.563,10.4,157.09
1773392588.646,12.1,162.79
1773392588.764,8.5,164.65
1773392588.856,10.8,167.99
1773392588.940,12.0,171.81
1773392589.020,12.4,173.09
1773392589.101,12.3,174.92
1773392589.180,12.7,175.46
1773392589.261,12.4,176.01
1773392589.341,12.4,175.50
1773392589.424,12.1,175.45
1773392589.503,12.6,175.28
1773392589.583,12.6,173.81
1773392589.664,12.3,171.70
1773392589.744,12.5,168.49
1773392589.834,11.0,165.88
1773392589.917,12.1,162.07
1773392589.996,12.6,157.11
1773392590.090,10.7,149.90
1773392590.174,11.8,138.06
1773392590.266,10.9,127.59
1773392590.360,10.6,114.10
1773392590.455,10.6,96.17
1773392590.549,10.6,82.57
1773392590.644,10.6,77.42
1773392590.738,10.6,73.26
1773392590.822,11.9,67.47
1773392590.904,12.3,66.48
1773392590.987,12.1,67.08
1773392591.078,10.9,67.04
1773392591.170,10.9,68.02
1773392591.263,10.8,70.19
1773392591.344,12.4,72.16
1773392591.422,12.8,74.80
1773392591.502,12.5,79.92
1773392591.580,12.8,82.11
1773392591.656,13.2,86.86
1773392591.732,13.1,97.78
1773392591.811,12.7,110.16
1773392591.888,12.9,117.64
1773392591.966,12.8,129.27
1773392592.044,12.8,138.68
1773392592.122,12.7,145.53
1773392592.201,12.8,154.67
1773392592.290,11.2,158.61
1773392592.367,13.0,163.42
1773392592.445,12.8,165.03
1773392592.524,12.7,166.76
1773392592.613,11.3,171.83
1773392592.698,11.8,172.94
1773392592.791,10.8,174.90
1773392592.885,10.6,175.59
1773392592.970,11.8,175.73
1773392593.051,12.3,175.41
1773392593.134,12.1,174.37
1773392593.226,10.9,172.42
1773392593.310,11.9,171.05
1773392593.391,12.3,168.97
1773392593.482,10.9,166.24
1773392593.566,12.0,162.06
1773392593.647,12.4,155.49
1773392593.731,11.9,147.72
1773392593.814,12.1,132.36
1773392593.897,12.0,124.07
1773392593.980,12.0,105.68
1773392594.067,11.5,95.92
1773392594.147,12.4,84.15
1773392594.229,12.2,79.33
1773392594.311,12.1,74.62
1773392594.405,10.7,71.04
1773392594.500,10.4,70.24
1773392594.586,11.6,72.90
1773392594.669,12.1,71.04
1773392594.762,10.8,75.99
1773392594.857,10.4,81.54
1773392594.940,12.1,95.42
1773392595.022,12.3,104.67
1773392595.099,12.9,115.17
1773392595.177,12.8,122.35
1773392595.256,12.6,133.62
1773392595.335,12.8,146.06
1773392595.422,11.4,154.94
1773392595.499,13.0,162.58
1773392595.586,11.5,167.25
1773392595.677,11.0,169.71
1773392595.752,13.2,172.16
1773392595.825,13.7,173.66
1773392595.898,13.7,174.58
1773392595.971,13.7,175.71
1773392596.045,13.5,175.58
1773392596.118,13.8,175.84
1773392596.192,13.4,175.43
1773392596.296,9.6,175.45
1773392596.395,10.1,174.81
1773392596.468,13.8,172.18
1773392596.587,8.4,169.76
1773392596.677,11.1,165.59
1773392596.769,10.9,162.99
1773392596.865,10.4,154.83
1773392596.961,10.4,144.88
1773392597.043,12.2,130.13
1773392597.124,12.3,121.96
1773392597.217,10.8,102.58
1773392597.312,10.5,89.96
1773392597.403,11.0,79.98
1773392597.487,12.0,70.55
1773392597.567,12.5,67.35
1773392597.659,10.8,63.62
1773392597.743,11.9,64.18
1773392597.825,12.3,65.81
1773392597.908,12.1,69.87
1773392597.990,12.1,72.77
1773392598.072,12.2,79.39
1773392598.155,12.1,87.37
1773392598.239,11.9,101.34
1773392598.324,11.8,113.53
1773392598.408,11.9,127.93
1773392598.491,12.1,135.28
1773392598.570,12.7,145.24
1773392598.650,12.4,156.47
1773392598.729,12.7,160.80
1773392598.808,12.7,167.13
1773392598.886,12.8,168.12
1773392598.963,12.9,172.13
1773392599.044,12.4,173.46
1773392599.124,12.5,174.22
1773392599.203,12.7,175.10
1773392599.282,12.5,175.27
1773392599.363,12.3,174.91
1773392599.443,12.6,174.62
1773392599.532,11.2,174.46
1773392599.616,11.8,172.91
1773392599.697,12.5,172.33
1773392599.778,12.3,170.22
1773392599.867,11.2,169.03
1773392599.960,10.8,167.63
1773392600.053,10.7,162.97
1773392600.137,11.9,159.45
1773392600.233,10.4,151.84
1773392600.328,10.6,136.70
1773392600.423,10.5,125.92
1773392600.507,11.9,113.97
1773392600.585,12.8,102.96
1773392600.664,12.7,92.52
1773392600.745,12.2,84.20
1773392600.837,10.9,79.15
1773392600.932,10.6,74.86
1773392601.015,12.1,72.70
1773392601.110,10.5,73.23
1773392601.201,11.0,73.62
1773392601.278,12.9,74.47
1773392601.353,13.3,75.34
1773392601.431,12.9,76.96
1773392601.507,13.2,83.10
1773392601.582,13.3,88.44
1773392601.671,11.3,98.81
1773392601.757,11.6,112.50
1773392601.853,10.4,119.72
1773392601.948,10.5,131.66
1773392602.032,12.0,138.39
1773392602.108,13.1,147.10
1773392602.184,13.2,153.08
1773392602.261,13.0,158.62
1773392602.354,10.8,162.02
1773392602.438,12.0,165.33
1773392602.533,10.5,167.69
1773392602.617,11.9,168.02
1773392602.717,10.0,168.73
1773392602.806,11.1,170.04
1773392602.896,11.2,170.06
1773392602.983,11.4,169.76
1773392603.081,10.2,168.60
1773392603.168,11.5,167.69
1773392603.254,11.7,164.94
1773392603.348,10.6,161.98
1773392603.488,7.2,155.19
1773392603.576,11.3,142.01
1773392603.675,10.1,132.21
1773392603.775,10.0,121.93
1773392603.865,11.1,103.85
1773392603.951,11.6,86.73
1773392604.052,9.9,81.55
1773392604.149,10.3,74.85
1773392604.241,11.0,67.18
1773392604.329,11.4,63.72
1773392604.430,9.9,61.87
1773392604.520,11.1,62.96
1773392604.607,11.5,67.09
1773392604.694,11.5,74.01
1773392604.781,11.5,81.08
1773392604.869,11.4,85.69
1773392604.957,11.4,97.37
1773392605.042,11.7,106.07
1773392605.130,11.4,121.06
1773392605.219,11.2,130.95
1773392605.319,10.0,138.57
1773392605.413,10.7,146.68
1773392605.552,7.2,155.88
1773392605.671,8.4,164.04
1773392605.757,11.6,168.58
1773392605.873,8.6,169.28
1773392605.967,10.6,172.51
1773392606.068,9.9,173.59
1773392606.164,10.4,173.81
1773392606.247,12.1,173.08
1773392606.328,12.3,172.37
1773392606.410,12.3,171.13
1773392606.487,12.9,168.21
1773392606.565,12.8,166.83
1773392606.643,12.8,163.65
1773392606.732,11.3,155.79
1773392606.812,12.5,149.42
1773392606.890,12.8,132.82
1773392606.969,12.7,119.54
1773392607.047,12.7,89.88
1773392607.126,12.6,82.92
1773392607.202,13.2,72.48
1773392607.282,12.5,61.45
1773392607.372,11.2,58.79
1773392607.462,11.1,59.62
1773392607.548,11.6,62.74
1773392607.628,12.5,65.16
1773392607.718,11.1,68.41
1773392607.802,11.9,72.31
1773392607.882,12.5,76.91
1773392607.963,12.4,79.36
1773392608.044,12.3,81.44
1773392608.127,12.0,83.86
1773392608.220,10.8,90.00
1773392608.314,10.6,92.75
