Timestamp,FPS,Inference_ms,Angle,Jitter,CPU_Usage
1772678458.621,15.4,52.4,91.63,11.649,0.0
1772678458.685,15.6,51.6,87.26,4.365,0.0
1772678458.745,16.6,47.7,88.01,0.753,0.0
1772678458.809,15.7,49.7,88.58,0.570,0.0
1772678458.876,14.9,53.2,101.42,12.840,0.0
1772678458.942,15.2,51.2,103.56,2.142,0.0
1772678459.009,15.0,52.2,110.62,7.051,0.0
1772678459.073,15.5,50.5,123.99,13.370,0.0
1772678459.138,15.6,50.3,120.72,3.271,0.0
1772678459.203,15.2,52.7,132.44,11.727,0.0
1772678459.293,11.2,71.8,144.48,12.038,0.0
1772678459.355,16.1,49.4,150.46,5.976,0.0
1772678459.418,15.7,50.6,150.56,0.108,0.0
1772678459.488,14.3,53.9,154.84,4.274,0.0
1772678459.554,15.2,52.6,159.06,4.225,0.0
1772678459.616,16.0,49.5,164.11,5.044,0.0
1772678459.677,16.5,47.5,166.49,2.388,0.0
1772678459.740,15.7,50.2,173.83,7.338,0.0
1772678459.805,15.6,51.2,169.16,4.671,0.0
1772678459.870,15.3,51.7,171.17,2.013,0.0
1772678459.937,14.9,54.0,176.02,4.849,0.0
1772678460.002,15.3,51.0,178.72,2.698,0.0
1772678460.068,15.3,51.4,173.89,4.835,0.0
1772678460.133,15.4,52.1,175.52,1.635,0.0
1772678460.202,14.5,54.0,177.02,1.498,0.0
1772678460.269,14.9,53.1,176.37,0.647,0.0
1772678460.335,15.0,53.4,174.80,1.569,0.0
1772678460.401,15.1,52.1,173.64,1.158,0.0
1772678460.467,15.3,52.7,178.72,5.072,0.0
1772678460.530,15.9,49.6,175.35,3.370,0.0
1772678460.594,15.6,50.5,172.96,2.385,0.0
1772678460.676,12.1,64.6,173.55,0.589,0.0
1772678460.740,15.6,50.4,173.05,0.499,0.0
1772678460.821,12.4,67.1,167.14,5.912,0.0
1772678460.883,16.0,49.4,162.03,5.104,0.0
1772678460.947,15.8,50.5,159.93,2.109,0.0
1772678461.030,12.1,69.1,155.06,4.865,0.0
1772678461.095,15.4,50.5,145.05,10.015,0.0
1772678461.187,10.8,75.2,139.97,5.080,0.0
1772678461.251,15.8,50.4,125.13,14.831,0.0
1772678461.348,10.2,83.0,112.69,12.445,0.0
1772678461.425,13.0,60.0,104.85,7.839,0.0
1772678461.490,15.5,50.9,90.06,14.792,0.0
1772678461.562,13.9,57.0,86.72,3.337,0.0
1772678461.629,14.8,54.3,82.58,4.144,0.0
1772678461.694,15.4,50.9,76.50,6.075,0.0
1772678461.778,12.0,65.8,76.76,0.252,0.0
1772678461.843,15.4,50.3,77.68,0.923,0.0
1772678461.909,15.0,52.4,83.09,5.415,0.0
1772678461.981,13.9,56.3,84.64,1.545,0.0
1772678462.044,16.0,48.5,84.55,0.087,0.0
1772678462.113,14.3,55.4,86.84,2.284,0.0
1772678462.178,15.4,50.2,92.55,5.711,0.0
1772678462.246,14.7,53.3,105.54,12.990,0.0
1772678462.311,15.5,49.7,115.05,9.513,0.0
1772678462.380,14.5,55.2,125.02,9.972,0.0
1772678462.444,15.7,49.2,132.82,7.800,0.0
1772678462.511,14.8,54.8,134.92,2.096,0.0
1772678462.577,15.3,50.8,145.80,10.884,0.0
1772678462.643,15.2,52.1,152.57,6.771,0.0
1772678462.707,15.5,50.9,157.79,5.218,0.0
1772678462.771,15.8,51.3,158.10,0.309,0.0
1772678462.835,15.6,51.4,160.74,2.641,0.0
1772678462.896,16.2,49.0,176.61,15.871,0.0
1772678462.961,15.4,51.0,177.88,1.270,0.0
1772678463.051,11.1,76.5,169.34,8.543,0.0
1772678463.143,10.8,77.5,173.58,4.243,0.0
1772678463.210,15.0,52.8,173.78,0.198,0.0
1772678463.276,15.2,51.8,175.39,1.616,0.0
1772678463.343,14.9,53.6,175.16,0.232,0.0
1772678463.406,15.8,50.8,176.48,1.321,0.0
1772678463.474,14.9,53.3,175.33,1.150,0.0
1772678463.538,15.5,50.2,175.55,0.222,0.0
1772678463.603,15.4,51.0,175.14,0.416,0.0
1772678463.669,15.2,53.1,176.18,1.042,0.0
1772678463.733,15.7,50.6,176.84,0.656,0.0
1772678463.816,12.0,71.3,167.40,9.433,0.0
1772678463.897,12.4,66.9,172.66,5.260,0.0
1772678463.964,15.1,52.2,174.77,2.102,0.0
1772678464.029,15.2,51.6,164.71,10.060,0.0
1772678464.094,15.4,51.7,164.17,0.533,0.0
1772678464.159,15.3,52.7,160.08,4.097,0.0
1772678464.223,15.7,50.6,150.88,9.198,0.0
1772678464.293,14.4,52.9,147.92,2.955,0.0
1772678464.355,16.0,49.5,140.93,6.995,0.0
1772678464.450,10.5,78.0,0.00,0.000,0.0
1772678464.542,10.9,76.4,112.55,28.377,0.0
1772678464.605,15.8,49.9,102.97,9.584,0.0
1772678464.669,15.6,51.2,92.82,10.149,0.0
1772678464.737,14.8,53.3,85.47,7.348,0.0
1772678464.803,15.2,52.9,78.17,7.296,0.0
1772678464.869,15.1,52.4,76.96,1.215,0.0
1772678464.936,14.9,53.4,72.68,4.274,0.0
1772678465.001,15.4,52.0,72.53,0.157,0.0
1772678465.074,13.8,57.4,72.64,0.109,0.0
1772678465.139,15.2,53.1,71.98,0.658,0.0
1772678465.202,15.9,49.7,78.11,6.132,0.0
1772678465.266,15.7,50.7,76.01,2.100,0.0
1772678465.332,15.2,52.2,80.37,4.364,0.0
1772678465.397,15.2,52.0,93.14,12.763,0.0
1772678465.463,15.2,53.0,88.46,4.674,0.0
1772678465.529,15.2,52.1,107.94,19.482,0.0
1772678465.593,15.6,50.6,115.87,7.923,0.0
1772678465.655,16.2,48.9,127.43,11.559,0.0
1772678465.718,15.9,50.1,139.16,11.737,0.0
1772678465.779,16.5,47.7,144.07,4.911,0.0
1772678465.843,15.5,50.4,152.33,8.254,0.0
1772678465.905,16.1,48.7,159.18,6.853,0.0
1772678465.972,15.0,53.8,163.44,4.258,0.0
1772678466.038,15.1,53.3,163.45,0.008,0.0
1772678466.103,15.5,51.3,171.25,7.804,0.0
1772678466.165,15.9,50.2,176.02,4.771,0.0
1772678466.230,15.4,51.2,169.51,6.517,0.0
1772678466.306,13.2,59.0,168.66,0.848,0.0
1772678466.379,13.7,57.2,172.76,4.099,0.0
1772678466.447,14.7,53.9,172.63,0.128,0.0
1772678466.512,15.4,49.2,179.07,6.437,0.0
1772678466.580,14.7,54.6,174.86,4.205,0.0
1772678466.646,15.1,50.8,174.53,0.333,0.0
1772678466.741,10.6,76.2,169.73,4.801,0.0
1772678466.807,15.1,53.4,170.13,0.405,0.0
1772678466.873,15.3,51.8,174.48,4.346,0.0
1772678466.940,14.9,53.0,169.80,4.682,0.0
1772678467.008,14.7,54.9,170.31,0.510,0.0
1772678467.074,15.1,53.0,168.65,1.652,0.0
1772678467.142,14.6,52.8,173.06,4.404,0.0
1772678467.208,15.2,50.3,168.87,4.193,0.0
1772678467.274,15.2,52.2,167.83,1.034,0.0
1772678467.341,15.0,53.0,163.22,4.611,0.0
1772678467.405,15.5,52.0,156.63,6.587,0.0
1772678467.469,15.6,51.2,157.32,0.688,0.0
1772678467.532,16.1,49.4,150.09,7.235,0.0
1772678467.596,15.5,51.3,148.67,1.411,0.0
1772678467.663,14.9,54.2,145.35,3.325,0.0
1772678467.726,15.9,50.2,137.36,7.991,0.0
1772678467.789,15.8,50.5,131.67,5.684,0.0
1772678467.857,14.8,53.9,126.33,5.341,0.0
1772678467.923,15.2,52.0,114.15,12.183,0.0
1772678467.989,15.0,52.9,105.67,8.474,0.0
1772678468.055,15.2,53.1,101.77,3.905,0.0
1772678468.117,16.2,48.4,88.15,13.623,0.0
1772678468.198,12.3,62.6,86.28,1.870,0.0
1772678468.284,11.6,73.3,81.89,4.392,0.0
1772678468.346,16.0,48.1,81.96,0.072,0.0
1772678468.419,13.8,55.5,79.78,2.180,0.0
1772678468.483,15.7,50.4,82.72,2.938,0.0
1772678468.547,15.6,49.9,80.69,2.026,0.0
1772678468.611,15.5,49.2,82.13,1.440,0.0
1772678468.677,15.2,52.2,84.34,2.215,0.0
1772678468.742,15.4,50.0,85.13,0.786,0.0
1772678468.824,12.2,63.7,93.19,8.063,0.0
1772678468.887,15.9,50.5,102.94,9.751,0.0
1772678468.972,11.7,69.0,112.78,9.835,0.0
1772678469.059,11.6,69.6,121.81,9.036,0.0
1772678469.123,15.5,51.9,133.59,11.778,0.0
1772678469.186,15.7,50.2,141.88,8.283,0.0
1772678469.246,16.7,47.0,142.65,0.772,0.0
1772678469.314,14.7,53.4,150.39,7.741,0.0
1772678469.378,15.7,48.8,150.88,0.489,0.0
1772678469.442,15.6,50.3,153.68,2.805,0.0
1772678469.538,10.4,77.4,157.82,4.140,0.0
1772678469.605,15.0,53.6,160.89,3.063,0.0
1772678469.668,15.7,50.4,164.03,3.140,0.0
1772678469.735,15.0,53.7,168.67,4.648,0.0
1772678469.800,15.3,51.6,169.95,1.276,0.0
1772678469.861,16.3,48.5,168.70,1.244,0.0
1772678469.923,16.3,48.6,173.47,4.770,0.0
1772678469.986,16.0,49.7,176.66,3.190,0.0
1772678470.050,15.5,51.5,172.62,4.046,0.0
1772678470.114,15.7,49.4,174.74,2.125,0.0
1772678470.178,15.6,50.1,170.47,4.274,0.0
1772678470.247,14.5,54.8,171.28,0.812,0.0
1772678470.314,14.9,52.4,171.96,0.681,0.0
1772678470.382,14.8,53.0,174.14,2.179,0.0
1772678470.447,15.3,50.2,174.30,0.162,0.0
1772678470.514,14.9,52.8,168.72,5.588,0.0
1772678470.582,14.7,53.6,166.82,1.901,0.0
1772678470.677,10.5,77.3,162.68,4.134,0.0
1772678470.739,16.0,49.0,157.02,5.657,0.0
1772678470.806,14.9,54.1,152.25,4.778,0.0
1772678470.871,15.6,51.2,148.54,3.704,0.0
1772678470.933,15.9,50.2,146.62,1.917,0.0
1772678470.993,16.9,46.3,138.19,8.430,0.0
1772678471.056,15.9,50.5,135.83,2.363,0.0
1772678471.117,16.4,47.4,127.07,8.760,0.0
1772678471.208,11.0,72.7,110.75,16.325,0.0
1772678471.296,11.3,71.5,97.52,13.228,0.0
1772678471.360,15.9,50.2,95.23,2.286,0.0
1772678471.420,16.6,47.4,79.08,16.148,0.0
1772678471.482,16.0,49.1,76.49,2.591,0.0
1772678471.548,15.3,49.8,67.04,9.457,0.0
1772678471.641,10.7,75.8,66.92,0.119,0.0
1772678471.704,15.8,50.7,64.77,2.148,0.0
1772678471.765,16.3,48.5,65.49,0.716,0.0
1772678471.829,15.6,51.1,67.10,1.612,0.0
1772678471.895,15.2,52.0,80.35,13.250,0.0
1772678471.957,16.1,49.0,80.82,0.472,0.0
1772678472.023,15.2,52.2,89.03,8.208,0.0
1772678472.111,11.3,71.3,95.76,6.730,0.0
1772678472.175,15.8,50.3,100.21,4.449,0.0
1772678472.251,13.1,63.5,106.71,6.503,0.0
1772678472.316,15.2,51.7,122.49,15.778,0.0
1772678472.380,15.8,48.9,129.14,6.653,0.0
1772678472.446,15.1,52.9,132.64,3.501,0.0
1772678472.513,14.8,53.9,141.49,8.844,0.0
1772678472.577,15.6,50.0,144.46,2.975,0.0
1772678472.643,15.2,52.7,150.05,5.594,0.0
1772678472.710,14.9,54.1,153.16,3.103,0.0
1772678472.788,12.8,62.0,157.64,4.482,0.0
1772678472.863,13.3,57.7,161.12,3.479,0.0
1772678472.926,15.7,49.3,164.44,3.317,0.0
1772678472.990,15.8,49.3,170.81,6.370,0.0
1772678473.055,15.4,51.3,174.00,3.192,0.0
1772678473.120,15.3,51.6,171.07,2.932,0.0
1772678473.186,15.0,52.5,178.68,7.614,0.0
1772678473.252,15.2,51.8,173.72,4.961,0.0
1772678473.316,15.6,50.0,171.16,2.560,0.0
1772678473.381,15.4,51.9,175.81,4.651,0.0
1772678473.451,14.4,55.7,171.06,4.746,0.0
1772678473.515,15.6,50.2,172.35,1.287,0.0
1772678473.582,15.0,52.5,170.58,1.775,0.0
1772678473.648,15.2,51.3,174.35,3.778,0.0
1772678473.716,14.6,54.2,170.39,3.961,0.0
1772678473.782,15.1,51.2,171.65,1.253,0.0
1772678473.847,15.4,51.2,168.67,2.973,0.0
1772678473.917,14.3,56.3,163.62,5.055,0.0
1772678473.982,15.5,50.1,160.15,3.472,0.0
1772678474.048,15.1,53.6,160.91,0.760,0.0
1772678474.112,15.8,50.5,153.46,7.447,0.0
1772678474.177,15.3,51.8,140.18,13.279,0.0
1772678474.244,14.9,54.0,135.18,5.002,0.0
1772678474.310,15.1,52.7,115.30,19.878,0.0
1772678474.376,15.3,52.0,102.70,12.598,0.0
1772678474.458,12.2,68.7,91.91,10.790,0.0
1772678474.525,14.8,53.9,79.31,12.604,0.0
1772678474.592,14.9,53.6,64.43,14.877,0.0
1772678474.658,15.2,52.3,67.75,3.316,0.0
1772678474.722,15.8,50.5,73.51,5.761,0.0
1772678474.782,16.4,47.2,69.81,3.697,0.0
1772678474.859,13.1,62.6,72.82,3.006,0.0
1772678474.928,14.5,54.9,70.89,1.927,0.0
1772678474.993,15.2,50.8,79.83,8.941,0.0
1772678475.059,15.2,53.0,84.24,4.402,0.0
1772678475.133,13.6,58.9,82.13,2.102,0.0
1772678475.194,16.2,48.7,90.75,8.615,0.0
1772678475.292,10.2,77.6,90.80,0.053,0.0
1772678475.380,11.4,69.3,98.83,8.024,0.0
1772678475.447,15.0,52.0,99.12,0.298,0.0
1772678475.509,16.0,48.6,105.21,6.085,0.0
